datetime,region,demand_mwh,solar_gen_mwh,wind_gen_mwh,scenario
2023-12-20 04:00:00,Hamburg,282,149,229,Base
2023-12-20 05:00:00,Hamburg,200,167,97,HP_Boost
2023-12-20 06:00:00,Hamburg,91,6,67,HP_Boost
2023-12-20 07:00:00,Hamburg,230,92,254,Base
2023-12-20 08:00:00,Hamburg,146,67,111,Base
2023-12-20 09:00:00,Hamburg,107,186,105,Base
2023-12-20 10:00:00,Hamburg,258,66,194,HP_Boost
2023-12-20 11:00:00,Hamburg,456,73,94,HP_Boost
2023-12-20 12:00:00,Hamburg,448,115,181,HP_Boost
2023-12-20 13:00:00,Hamburg,395,22,104,HP_Boost
2023-12-20 14:00:00,Hamburg,218,22,108,Base
2023-12-20 15:00:00,Hamburg,378,68,222,HP_Boost
2023-12-20 16:00:00,Hamburg,120,32,5,HP_Boost
2023-12-20 17:00:00,Hamburg,453,74,277,Base
2023-12-20 18:00:00,Hamburg,98,118,228,HP_Boost
2023-12-20 19:00:00,Hamburg,78,165,50,Base
2023-12-20 20:00:00,Hamburg,288,199,147,Base
2023-12-20 21:00:00,Hamburg,162,110,143,Base
2023-12-20 22:00:00,Hamburg,148,19,247,Base
2023-12-20 23:00:00,Hamburg,184,129,26,HP_Boost
2023-12-21 00:00:00,Hamburg,97,95,205,HP_Boost
2023-12-21 01:00:00,Hamburg,152,100,98,Base
2023-12-21 02:00:00,Hamburg,400,136,285,Base
2023-12-21 03:00:00,Hamburg,219,67,89,HP_Boost
2023-12-21 04:00:00,Hamburg,460,73,269,Base
2023-12-21 05:00:00,Hamburg,473,161,13,HP_Boost
2023-12-21 06:00:00,Hamburg,282,20,168,Base
2023-12-21 07:00:00,Hamburg,442,174,253,HP_Boost
2023-12-21 08:00:00,Hamburg,150,47,201,Base
2023-12-21 09:00:00,Hamburg,211,159,177,HP_Boost
2023-12-21 10:00:00,Hamburg,220,66,299,Base
2023-12-21 11:00:00,Hamburg,363,57,121,HP_Boost
2023-12-21 12:00:00,Hamburg,233,162,123,Base
2023-12-21 13:00:00,Hamburg,305,21,40,Base
2023-12-21 14:00:00,Hamburg,202,98,153,HP_Boost
2023-12-21 15:00:00,Hamburg,469,24,77,HP_Boost
2023-12-21 16:00:00,Hamburg,313,162,70,Base
2023-12-21 17:00:00,Hamburg,104,163,62,HP_Boost
2023-12-21 18:00:00,Hamburg,244,110,234,HP_Boost
2023-12-21 19:00:00,Hamburg,331,17,44,Base
2023-12-21 20:00:00,Hamburg,144,28,267,Base
2023-12-21 21:00:00,Hamburg,186,172,28,Base
2023-12-21 22:00:00,Hamburg,435,94,281,HP_Boost
2023-12-21 23:00:00,Hamburg,334,58,63,Base
2023-12-22 00:00:00,Hamburg,458,132,122,Base
2023-12-22 01:00:00,Hamburg,399,72,60,Base
2023-12-22 02:00:00,Hamburg,495,144,218,Base
2023-12-22 03:00:00,Hamburg,174,5,261,Base
2023-12-22 04:00:00,Hamburg,347,39,221,HP_Boost
2023-12-22 05:00:00,Hamburg,272,26,212,HP_Boost
2023-12-22 06:00:00,Hamburg,236,44,287,Base
2023-12-22 07:00:00,Hamburg,108,83,164,Base
2023-12-22 08:00:00,Hamburg,440,127,248,HP_Boost
2023-12-22 09:00:00,Hamburg,166,144,131,Base
2023-12-22 10:00:00,Hamburg,218,44,53,HP_Boost
2023-12-22 11:00:00,Hamburg,487,173,229,Base
2023-12-22 12:00:00,Hamburg,208,125,161,HP_Boost
2023-12-22 13:00:00,Hamburg,233,43,252,Base
2023-12-22 14:00:00,Hamburg,239,73,212,HP_Boost
2023-12-22 15:00:00,Hamburg,318,99,27,HP_Boost
2023-12-22 16:00:00,Hamburg,119,142,61,Base
2023-12-22 17:00:00,Hamburg,375,108,30,HP_Boost
2023-12-22 18:00:00,Hamburg,113,78,276,HP_Boost
2023-12-22 19:00:00,Hamburg,145,20,247,HP_Boost
2023-12-22 20:00:00,Hamburg,296,118,152,Base
2023-12-22 21:00:00,Hamburg,229,154,27,Base
2023-12-22 22:00:00,Hamburg,472,12,111,Base
2023-12-22 23:00:00,Hamburg,343,153,234,Base
2023-12-23 00:00:00,Hamburg,238,95,62,HP_Boost
2023-12-23 01:00:00,Hamburg,129,38,196,HP_Boost
2023-12-23 02:00:00,Hamburg,123,92,272,Base
2023-12-23 03:00:00,Hamburg,418,136,252,Base
2023-12-23 04:00:00,Hamburg,452,194,173,HP_Boost
2023-12-23 05:00:00,Hamburg,194,31,238,Base
2023-12-23 06:00:00,Hamburg,200,57,33,Base
2023-12-23 07:00:00,Hamburg,304,157,15,HP_Boost
2023-12-23 08:00:00,Hamburg,254,127,184,HP_Boost
2023-12-23 09:00:00,Hamburg,442,160,271,HP_Boost
2023-12-23 10:00:00,Hamburg,230,82,158,HP_Boost
2023-12-23 11:00:00,Hamburg,97,35,142,HP_Boost
2023-12-23 12:00:00,Hamburg,287,25,90,Base
2023-12-23 13:00:00,Hamburg,423,144,207,Base
2023-12-23 14:00:00,Hamburg,421,160,107,Base
2023-12-23 15:00:00,Hamburg,222,182,284,HP_Boost
2023-12-23 16:00:00,Hamburg,62,5,102,Base
2023-12-23 17:00:00,Hamburg,367,87,68,Base
2023-12-23 18:00:00,Hamburg,499,114,274,HP_Boost
2023-12-23 19:00:00,Hamburg,272,102,199,Base
2023-12-23 20:00:00,Hamburg,54,56,189,Base
2023-12-23 21:00:00,Hamburg,161,188,162,HP_Boost
2023-12-23 22:00:00,Hamburg,323,119,287,Base
2023-12-23 23:00:00,Hamburg,489,155,92,Base
2023-12-24 00:00:00,Hamburg,361,148,140,Base
2023-12-24 01:00:00,Hamburg,341,57,73,Base
2023-12-24 02:00:00,Hamburg,346,127,122,HP_Boost
2023-12-24 03:00:00,Hamburg,347,166,127,HP_Boost
2023-12-24 04:00:00,Hamburg,142,14,160,Base
2023-12-24 05:00:00,Hamburg,170,125,236,Base
2023-12-24 06:00:00,Hamburg,405,34,259,Base
2023-12-24 07:00:00,Hamburg,218,68,137,Base
2023-12-24 08:00:00,Hamburg,108,9,205,Base
2023-12-24 09:00:00,Hamburg,313,16,33,Base
2023-12-24 10:00:00,Hamburg,86,58,237,Base
2023-12-24 11:00:00,Hamburg,152,60,83,Base
2023-12-24 12:00:00,Hamburg,263,86,172,HP_Boost
2023-12-24 13:00:00,Hamburg,198,122,285,Base
2023-12-24 14:00:00,Hamburg,444,101,236,Base
2023-12-24 15:00:00,Hamburg,478,155,129,HP_Boost
2023-12-24 16:00:00,Hamburg,486,24,157,Base
2023-12-24 17:00:00,Hamburg,364,95,89,HP_Boost
2023-12-24 18:00:00,Hamburg,390,39,152,Base
2023-12-24 19:00:00,Hamburg,448,156,157,Base
2023-12-24 20:00:00,Hamburg,496,162,145,HP_Boost
2023-12-24 21:00:00,Hamburg,199,107,167,Base
2023-12-24 22:00:00,Hamburg,134,164,26,Base
2023-12-24 23:00:00,Hamburg,394,54,150,HP_Boost
2023-12-25 00:00:00,Hamburg,148,139,261,Base
2023-12-25 01:00:00,Hamburg,53,102,25,Base
2023-12-25 02:00:00,Hamburg,79,10,295,Base
2023-12-25 03:00:00,Hamburg,478,114,30,HP_Boost
2023-12-25 04:00:00,Hamburg,193,58,293,Base
2023-12-25 05:00:00,Hamburg,420,65,168,HP_Boost
2023-12-25 06:00:00,Hamburg,207,115,185,HP_Boost
2023-12-25 07:00:00,Hamburg,398,164,131,Base
2023-12-25 08:00:00,Hamburg,174,164,266,Base
2023-12-25 09:00:00,Hamburg,404,146,240,Base
2023-12-25 10:00:00,Hamburg,182,91,131,Base
2023-12-25 11:00:00,Hamburg,481,128,80,Base
2023-12-25 12:00:00,Hamburg,332,13,235,Base
2023-12-25 13:00:00,Hamburg,182,187,54,HP_Boost
2023-12-25 14:00:00,Hamburg,301,24,40,HP_Boost
2023-12-25 15:00:00,Hamburg,386,25,134,Base
2023-12-25 16:00:00,Hamburg,201,33,235,Base
2023-12-25 17:00:00,Hamburg,90,116,32,HP_Boost
2023-12-25 18:00:00,Hamburg,379,121,136,HP_Boost
2023-12-25 19:00:00,Hamburg,406,145,22,Base
2023-12-25 20:00:00,Hamburg,291,126,77,HP_Boost
2023-12-25 21:00:00,Hamburg,472,140,194,HP_Boost
2023-12-25 22:00:00,Hamburg,224,78,127,HP_Boost
2023-12-25 23:00:00,Hamburg,339,118,219,HP_Boost
2023-12-26 00:00:00,Hamburg,107,139,282,HP_Boost
2023-12-26 01:00:00,Hamburg,408,149,100,Base
2023-12-26 02:00:00,Hamburg,305,127,171,Base
2023-12-26 03:00:00,Hamburg,432,184,92,Base
2023-12-26 04:00:00,Hamburg,305,178,29,Base
2023-12-26 05:00:00,Hamburg,243,78,122,HP_Boost
2023-12-26 06:00:00,Hamburg,269,55,61,HP_Boost
2023-12-26 07:00:00,Hamburg,59,4,263,Base
2023-12-26 08:00:00,Hamburg,438,139,295,HP_Boost
2023-12-26 09:00:00,Hamburg,441,153,148,HP_Boost
2023-12-26 10:00:00,Hamburg,241,103,68,Base
2023-12-26 11:00:00,Hamburg,478,153,60,HP_Boost
2023-12-26 12:00:00,Hamburg,67,1,245,Base
2023-12-26 13:00:00,Hamburg,217,187,88,HP_Boost
2023-12-26 14:00:00,Hamburg,354,144,158,HP_Boost
2023-12-26 15:00:00,Hamburg,268,117,118,HP_Boost
2023-12-26 16:00:00,Hamburg,491,38,197,HP_Boost
2023-12-26 17:00:00,Hamburg,77,101,159,HP_Boost
2023-12-26 18:00:00,Hamburg,335,129,153,Base
2023-12-26 19:00:00,Hamburg,213,95,184,Base
2023-12-26 20:00:00,Hamburg,312,88,242,Base
2023-12-26 21:00:00,Hamburg,319,131,242,Base
2023-12-26 22:00:00,Hamburg,126,34,163,HP_Boost
2023-12-26 23:00:00,Hamburg,469,87,234,Base
2023-12-27 00:00:00,Hamburg,181,105,87,HP_Boost
2023-12-27 01:00:00,Hamburg,302,33,174,HP_Boost
2023-12-27 02:00:00,Hamburg,195,199,49,Base
2023-12-27 03:00:00,Hamburg,409,61,64,HP_Boost
2023-12-27 04:00:00,Hamburg,335,127,259,Base
2023-12-27 05:00:00,Hamburg,254,62,84,HP_Boost
2023-12-27 06:00:00,Hamburg,495,157,218,Base
2023-12-27 07:00:00,Hamburg,320,26,3,Base
2023-12-27 08:00:00,Hamburg,493,143,117,HP_Boost
2023-12-27 09:00:00,Hamburg,460,164,57,HP_Boost
2023-12-27 10:00:00,Hamburg,288,185,161,Base
2023-12-27 11:00:00,Hamburg,496,6,176,HP_Boost
2023-12-27 12:00:00,Hamburg,498,40,233,HP_Boost
2023-12-27 13:00:00,Hamburg,482,144,112,Base
2023-12-27 14:00:00,Hamburg,370,178,140,Base
2023-12-27 15:00:00,Hamburg,443,171,1,Base
2023-12-27 16:00:00,Hamburg,113,61,58,Base
2023-12-27 17:00:00,Hamburg,284,128,67,HP_Boost
2023-12-27 18:00:00,Hamburg,301,112,32,HP_Boost
2023-12-27 19:00:00,Hamburg,280,189,148,HP_Boost
2023-12-27 20:00:00,Hamburg,365,66,263,HP_Boost
2023-12-27 21:00:00,Hamburg,365,25,55,Base
2023-12-27 22:00:00,Hamburg,385,16,21,Base
2023-12-27 23:00:00,Hamburg,357,133,93,Base
2023-12-28 00:00:00,Hamburg,449,147,198,Base
2023-12-28 01:00:00,Hamburg,334,36,42,HP_Boost
2023-12-28 02:00:00,Hamburg,184,102,78,HP_Boost
2023-12-28 03:00:00,Hamburg,412,24,270,Base
2023-12-28 04:00:00,Hamburg,181,70,206,Base
2023-12-28 05:00:00,Hamburg,169,67,272,Base
2023-12-28 06:00:00,Hamburg,440,135,159,Base
2023-12-28 07:00:00,Hamburg,325,23,25,HP_Boost
2023-12-28 08:00:00,Hamburg,66,4,288,HP_Boost
2023-12-28 09:00:00,Hamburg,409,31,246,HP_Boost
2023-12-28 10:00:00,Hamburg,482,193,111,HP_Boost
2023-12-28 11:00:00,Hamburg,151,169,59,HP_Boost
2023-12-28 12:00:00,Hamburg,471,67,30,HP_Boost
2023-12-28 13:00:00,Hamburg,187,58,1,Base
2023-12-28 14:00:00,Hamburg,270,75,243,Base
2023-12-28 15:00:00,Hamburg,432,42,143,Base
2023-12-28 16:00:00,Hamburg,366,196,142,HP_Boost
2023-12-28 17:00:00,Hamburg,170,193,148,Base
2023-12-28 18:00:00,Hamburg,330,198,121,Base
2023-12-28 19:00:00,Hamburg,255,5,293,Base
2023-12-28 20:00:00,Hamburg,282,20,99,Base
2023-12-28 21:00:00,Hamburg,82,17,7,HP_Boost
2023-12-28 22:00:00,Hamburg,386,160,96,Base
2023-12-28 23:00:00,Hamburg,330,137,109,Base
2023-12-29 00:00:00,Hamburg,161,176,271,HP_Boost
2023-12-29 01:00:00,Hamburg,343,173,57,Base
2023-12-29 02:00:00,Hamburg,216,101,245,Base
2023-12-29 03:00:00,Hamburg,447,38,269,HP_Boost
2023-12-29 04:00:00,Hamburg,386,54,28,HP_Boost
2023-12-29 05:00:00,Hamburg,73,3,202,HP_Boost
2023-12-29 06:00:00,Hamburg,96,59,294,HP_Boost
2023-12-29 07:00:00,Hamburg,398,165,244,HP_Boost
2023-12-29 08:00:00,Hamburg,114,152,254,Base
2023-12-29 09:00:00,Hamburg,94,131,192,HP_Boost
2023-12-29 10:00:00,Hamburg,367,96,84,Base
2023-12-29 11:00:00,Hamburg,432,181,253,HP_Boost
2023-12-29 12:00:00,Hamburg,202,33,253,HP_Boost
2023-12-29 13:00:00,Hamburg,392,144,93,Base
2023-12-29 14:00:00,Hamburg,138,9,66,Base
2023-12-29 15:00:00,Hamburg,388,166,176,Base
2023-12-29 16:00:00,Hamburg,85,56,156,Base
2023-12-29 17:00:00,Hamburg,362,125,170,HP_Boost
2023-12-29 18:00:00,Hamburg,174,57,255,HP_Boost
2023-12-29 19:00:00,Hamburg,113,146,282,Base
2023-12-29 20:00:00,Hamburg,237,196,62,Base
2023-12-29 21:00:00,Hamburg,466,120,68,HP_Boost
2023-12-29 22:00:00,Hamburg,343,2,294,HP_Boost
2023-12-29 23:00:00,Hamburg,203,77,169,Base
2023-12-30 00:00:00,Hamburg,343,54,284,HP_Boost
2023-12-30 01:00:00,Hamburg,350,159,206,Base
2023-12-30 02:00:00,Hamburg,217,192,22,Base
2023-12-30 03:00:00,Hamburg,406,97,83,HP_Boost
2023-12-30 04:00:00,Hamburg,468,115,221,Base
2023-12-30 05:00:00,Hamburg,345,138,283,HP_Boost
2023-12-30 06:00:00,Hamburg,467,73,202,HP_Boost
2023-12-30 07:00:00,Hamburg,80,163,87,HP_Boost
2023-12-30 08:00:00,Hamburg,122,26,171,HP_Boost
2023-12-30 09:00:00,Hamburg,465,39,147,HP_Boost
2023-12-30 10:00:00,Hamburg,314,151,134,Base
2023-12-30 11:00:00,Hamburg,187,161,287,HP_Boost
2023-12-30 12:00:00,Hamburg,92,142,230,HP_Boost
2023-12-30 13:00:00,Hamburg,263,6,51,HP_Boost
2023-12-30 14:00:00,Hamburg,359,52,254,HP_Boost
2023-12-30 15:00:00,Hamburg,172,145,70,Base
2023-12-30 16:00:00,Hamburg,252,86,61,HP_Boost
2023-12-30 17:00:00,Hamburg,398,162,200,Base
2023-12-30 18:00:00,Hamburg,167,170,53,Base
2023-12-30 19:00:00,Hamburg,464,155,25,HP_Boost
2023-12-30 20:00:00,Hamburg,72,9,185,HP_Boost
2023-12-30 21:00:00,Hamburg,374,189,208,Base
2023-12-30 22:00:00,Hamburg,458,170,197,Base
2023-12-30 23:00:00,Hamburg,264,186,70,HP_Boost
2023-12-31 00:00:00,Hamburg,137,70,298,Base
2023-12-31 01:00:00,Hamburg,492,168,151,HP_Boost
2023-12-31 02:00:00,Hamburg,476,123,75,Base
2023-12-31 03:00:00,Hamburg,336,0,252,Base
2023-12-31 04:00:00,Hamburg,282,69,297,HP_Boost
2023-12-31 05:00:00,Hamburg,149,146,22,Base
2023-12-31 06:00:00,Hamburg,221,47,73,Base
2023-12-31 07:00:00,Hamburg,452,181,295,HP_Boost
2023-12-31 08:00:00,Hamburg,353,35,178,HP_Boost
2023-12-31 09:00:00,Hamburg,453,175,195,HP_Boost
2023-12-31 10:00:00,Hamburg,420,154,143,Base
2023-12-31 11:00:00,Hamburg,84,72,222,Base
2023-12-31 12:00:00,Hamburg,253,188,201,HP_Boost
2023-12-31 13:00:00,Hamburg,344,156,205,HP_Boost
2023-12-31 14:00:00,Hamburg,463,17,212,Base
2023-12-31 15:00:00,Hamburg,108,21,30,Base
2023-12-31 16:00:00,Hamburg,384,162,219,HP_Boost
2023-12-31 17:00:00,Hamburg,462,180,157,HP_Boost
2023-12-31 18:00:00,Hamburg,270,198,137,HP_Boost
2023-12-31 19:00:00,Hamburg,375,33,146,HP_Boost
2023-12-31 20:00:00,Hamburg,65,164,144,HP_Boost
2023-12-31 21:00:00,Hamburg,81,54,217,Base
2023-12-31 22:00:00,Hamburg,355,44,166,Base
2023-12-31 23:00:00,Hamburg,121,37,180,HP_Boost
2023-01-01 00:00:00,NRW,85,14,85,Base
2023-01-01 01:00:00,NRW,164,122,189,HP_Boost
2023-01-01 02:00:00,NRW,489,167,196,HP_Boost
2023-01-01 03:00:00,NRW,142,5,167,Base
2023-01-01 04:00:00,NRW,376,78,100,HP_Boost
2023-01-01 05:00:00,NRW,154,182,135,Base
2023-01-01 06:00:00,NRW,240,166,3,Base
2023-01-01 07:00:00,NRW,82,175,264,Base
2023-01-01 08:00:00,NRW,437,144,174,HP_Boost
2023-01-01 09:00:00,NRW,323,90,99,HP_Boost
2023-01-01 10:00:00,NRW,351,68,157,HP_Boost
2023-01-01 11:00:00,NRW,53,175,161,HP_Boost
2023-01-01 12:00:00,NRW,367,105,214,HP_Boost
2023-01-01 13:00:00,NRW,86,154,53,Base
2023-01-01 14:00:00,NRW,473,177,119,Base
2023-01-01 15:00:00,NRW,102,132,218,Base
2023-01-01 16:00:00,NRW,400,179,179,Base
2023-01-01 17:00:00,NRW,316,69,225,HP_Boost
2023-01-01 18:00:00,NRW,178,37,75,HP_Boost
2023-01-01 19:00:00,NRW,323,165,213,Base
2023-01-01 20:00:00,NRW,479,48,98,Base
2023-01-01 21:00:00,NRW,257,106,145,HP_Boost
2023-01-01 22:00:00,NRW,474,72,239,Base
2023-01-01 23:00:00,NRW,415,136,174,HP_Boost
2023-01-02 00:00:00,NRW,494,147,30,Base
2023-01-02 01:00:00,NRW,236,4,144,HP_Boost
2023-01-02 02:00:00,NRW,95,19,206,HP_Boost
2023-01-02 03:00:00,NRW,101,172,118,Base
2023-01-02 04:00:00,NRW,106,191,146,Base
2023-01-02 05:00:00,NRW,142,55,65,Base
2023-01-02 06:00:00,NRW,382,43,60,HP_Boost
2023-01-02 07:00:00,NRW,299,190,228,HP_Boost
2023-01-02 08:00:00,NRW,377,168,196,Base
2023-01-02 09:00:00,NRW,481,17,110,HP_Boost
2023-01-02 10:00:00,NRW,361,47,274,Base
2023-01-02 11:00:00,NRW,440,24,244,Base
2023-01-02 12:00:00,NRW,421,49,191,HP_Boost
2023-01-02 13:00:00,NRW,471,186,222,HP_Boost
2023-01-02 14:00:00,NRW,480,65,275,HP_Boost
2023-01-02 15:00:00,NRW,146,145,73,HP_Boost
2023-01-02 16:00:00,NRW,479,194,172,HP_Boost
2023-01-02 17:00:00,NRW,268,21,264,HP_Boost
2023-01-02 18:00:00,NRW,387,148,291,Base
2023-01-02 19:00:00,NRW,142,119,37,Base
2023-01-02 20:00:00,NRW,243,166,6,HP_Boost
2023-01-02 21:00:00,NRW,201,29,228,Base
2023-01-02 22:00:00,NRW,496,49,152,Base
2023-01-02 23:00:00,NRW,316,149,123,Base
2023-01-03 00:00:00,NRW,366,47,298,HP_Boost
2023-01-03 01:00:00,NRW,382,130,37,HP_Boost
2023-01-03 02:00:00,NRW,123,13,256,Base
2023-01-03 03:00:00,NRW,127,145,164,Base
2023-01-03 04:00:00,NRW,57,45,126,HP_Boost
2023-01-03 05:00:00,NRW,302,96,19,HP_Boost
2023-01-03 06:00:00,NRW,79,70,99,HP_Boost
2023-01-03 07:00:00,NRW,318,198,271,Base
2023-01-03 08:00:00,NRW,74,192,264,HP_Boost
2023-01-03 09:00:00,NRW,479,177,46,Base
2023-01-03 10:00:00,NRW,393,62,278,Base
2023-01-03 11:00:00,NRW,65,14,27,Base
2023-01-03 12:00:00,NRW,427,92,281,HP_Boost
2023-01-03 13:00:00,NRW,284,100,289,Base
2023-01-03 14:00:00,NRW,122,105,244,HP_Boost
2023-01-03 15:00:00,NRW,477,58,143,HP_Boost
2023-01-03 16:00:00,NRW,470,159,13,Base
2023-01-03 17:00:00,NRW,117,6,76,Base
2023-01-03 18:00:00,NRW,324,133,176,HP_Boost
2023-01-03 19:00:00,NRW,54,177,272,HP_Boost
2023-01-03 20:00:00,NRW,200,117,173,HP_Boost
2023-01-03 21:00:00,NRW,254,1,188,Base
2023-01-03 22:00:00,NRW,378,65,163,Base
2023-01-03 23:00:00,NRW,445,56,50,Base
2023-01-04 00:00:00,NRW,171,137,296,HP_Boost
2023-01-04 01:00:00,NRW,134,162,57,Base
2023-01-04 02:00:00,NRW,164,0,10,Base
2023-01-04 03:00:00,NRW,268,59,154,HP_Boost
2023-01-04 04:00:00,NRW,62,123,233,HP_Boost
2023-01-04 05:00:00,NRW,253,74,181,HP_Boost
2023-01-04 06:00:00,NRW,263,62,155,HP_Boost
2023-01-04 07:00:00,NRW,414,9,293,Base
2023-01-04 08:00:00,NRW,408,120,162,HP_Boost
2023-01-04 09:00:00,NRW,54,45,93,HP_Boost
2023-01-04 10:00:00,NRW,301,49,15,Base
2023-01-04 11:00:00,NRW,168,195,103,HP_Boost
2023-01-04 12:00:00,NRW,132,176,279,Base
2023-01-04 13:00:00,NRW,356,184,213,HP_Boost
2023-01-04 14:00:00,NRW,143,99,251,Base
2023-01-04 15:00:00,NRW,479,118,244,HP_Boost
2023-01-04 16:00:00,NRW,258,130,203,HP_Boost
2023-01-04 17:00:00,NRW,361,148,250,HP_Boost
2023-01-04 18:00:00,NRW,410,143,160,Base
2023-01-04 19:00:00,NRW,259,78,24,Base
2023-01-04 20:00:00,NRW,339,197,13,HP_Boost
2023-01-04 21:00:00,NRW,233,98,0,Base
2023-01-04 22:00:00,NRW,301,160,237,HP_Boost
2023-01-04 23:00:00,NRW,257,146,252,HP_Boost
2023-01-05 00:00:00,NRW,78,68,257,HP_Boost
2023-01-05 01:00:00,NRW,320,76,232,Base
2023-01-05 02:00:00,NRW,276,29,163,Base
2023-01-05 03:00:00,NRW,313,181,52,Base
2023-01-05 04:00:00,NRW,89,19,105,Base
2023-01-05 05:00:00,NRW,133,178,78,Base
2023-01-05 06:00:00,NRW,442,131,65,HP_Boost
2023-01-05 07:00:00,NRW,114,66,5,Base
2023-01-05 08:00:00,NRW,412,153,243,HP_Boost
2023-01-05 09:00:00,NRW,486,153,37,HP_Boost
2023-01-05 10:00:00,NRW,154,96,248,HP_Boost
2023-01-05 11:00:00,NRW,241,176,76,HP_Boost
2023-01-05 12:00:00,NRW,202,169,105,HP_Boost
2023-01-05 13:00:00,NRW,297,178,234,Base
2023-01-05 14:00:00,NRW,175,82,9,Base
2023-01-05 15:00:00,NRW,399,130,246,Base
2023-01-05 16:00:00,NRW,139,103,175,Base
2023-01-05 17:00:00,NRW,386,89,5,Base
2023-01-05 18:00:00,NRW,129,170,206,HP_Boost
2023-01-05 19:00:00,NRW,326,120,153,Base
2023-01-05 20:00:00,NRW,301,57,214,Base
2023-01-05 21:00:00,NRW,172,37,243,HP_Boost
2023-01-05 22:00:00,NRW,478,21,66,Base
2023-01-05 23:00:00,NRW,278,110,92,HP_Boost
2023-01-06 00:00:00,NRW,106,141,159,Base
2023-01-06 01:00:00,NRW,415,25,51,HP_Boost
2023-01-06 02:00:00,NRW,110,114,37,HP_Boost
2023-01-06 03:00:00,NRW,130,10,42,HP_Boost
2023-01-06 04:00:00,NRW,222,103,86,Base
2023-01-06 05:00:00,NRW,115,2,56,Base
2023-01-06 06:00:00,NRW,393,13,211,HP_Boost
2023-01-06 07:00:00,NRW,240,171,203,Base
2023-01-06 08:00:00,NRW,192,89,59,Base
2023-01-06 09:00:00,NRW,310,87,49,Base
2023-01-06 10:00:00,NRW,136,70,83,HP_Boost
2023-01-06 11:00:00,NRW,427,89,168,HP_Boost
2023-01-06 12:00:00,NRW,371,156,288,Base
2023-01-06 13:00:00,NRW,217,63,215,HP_Boost
2023-01-06 14:00:00,NRW,294,176,283,HP_Boost
2023-01-06 15:00:00,NRW,112,82,63,HP_Boost
2023-01-06 16:00:00,NRW,330,18,30,Base
2023-01-06 17:00:00,NRW,234,190,144,HP_Boost
2023-01-06 18:00:00,NRW,264,162,266,Base
2023-01-06 19:00:00,NRW,342,185,130,Base
2023-01-06 20:00:00,NRW,341,54,293,Base
2023-01-06 21:00:00,NRW,303,31,151,HP_Boost
2023-01-06 22:00:00,NRW,53,161,117,HP_Boost
2023-01-06 23:00:00,NRW,131,122,189,Base
2023-01-07 00:00:00,NRW,150,119,51,HP_Boost
2023-01-07 01:00:00,NRW,299,116,98,Base
2023-01-07 02:00:00,NRW,180,184,239,Base
2023-01-07 03:00:00,NRW,74,42,149,HP_Boost
2023-01-07 04:00:00,NRW,326,188,94,Base
2023-01-07 05:00:00,NRW,406,37,25,HP_Boost
2023-01-07 06:00:00,NRW,467,18,182,Base
2023-01-07 07:00:00,NRW,281,177,154,HP_Boost
2023-01-07 08:00:00,NRW,343,6,129,HP_Boost
2023-01-07 09:00:00,NRW,329,109,145,HP_Boost
2023-01-07 10:00:00,NRW,112,151,272,Base
2023-01-07 11:00:00,NRW,185,127,43,Base
2023-01-07 12:00:00,NRW,286,195,158,HP_Boost
2023-01-07 13:00:00,NRW,280,146,86,Base
2023-01-07 14:00:00,NRW,354,146,150,HP_Boost
2023-01-07 15:00:00,NRW,192,116,178,HP_Boost
2023-01-07 16:00:00,NRW,456,14,215,Base
2023-01-07 17:00:00,NRW,429,114,193,HP_Boost
2023-01-07 18:00:00,NRW,459,34,89,Base
2023-01-07 19:00:00,NRW,83,37,70,Base
2023-01-07 20:00:00,NRW,496,84,102,Base
2023-01-07 21:00:00,NRW,316,102,266,Base
2023-01-07 22:00:00,NRW,463,96,264,Base
2023-01-07 23:00:00,NRW,315,66,192,HP_Boost
2023-01-08 00:00:00,NRW,361,1,216,Base
2023-01-08 01:00:00,NRW,188,116,40,HP_Boost
2023-01-08 02:00:00,NRW,242,89,160,HP_Boost
2023-01-08 03:00:00,NRW,425,12,82,HP_Boost
2023-01-08 04:00:00,NRW,381,10,147,HP_Boost
2023-01-08 05:00:00,NRW,258,174,201,HP_Boost
2023-01-08 06:00:00,NRW,370,197,195,Base
2023-01-08 07:00:00,NRW,488,136,291,Base
2023-01-08 08:00:00,NRW,58,25,77,Base
2023-01-08 09:00:00,NRW,366,172,43,HP_Boost
2023-01-08 10:00:00,NRW,261,157,202,HP_Boost
2023-01-08 11:00:00,NRW,69,109,227,Base
2023-01-08 12:00:00,NRW,69,8,24,Base
2023-01-08 13:00:00,NRW,104,59,243,Base
2023-01-08 14:00:00,NRW,151,40,246,Base
2023-01-08 15:00:00,NRW,445,67,234,HP_Boost
2023-01-08 16:00:00,NRW,392,112,269,HP_Boost
2023-01-08 17:00:00,NRW,150,33,149,Base
2023-01-08 18:00:00,NRW,96,160,17,Base
2023-01-08 19:00:00,NRW,469,198,8,Base
2023-01-08 20:00:00,NRW,126,103,217,HP_Boost
2023-01-08 21:00:00,NRW,184,162,245,HP_Boost
2023-01-08 22:00:00,NRW,338,68,135,HP_Boost
2023-01-08 23:00:00,NRW,51,80,149,Base
2023-01-09 00:00:00,NRW,492,186,231,Base
2023-01-09 01:00:00,NRW,167,162,34,Base
2023-01-09 02:00:00,NRW,352,113,121,Base
